buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss,borrowed_value,borrow_cost
2021-03-29 12:08:00,227.337,14.751422422048082,short,3353.2785935575475,2021-03-29 12:13:00,227.355,-0.26552560359687555,3353.5441191611444,0.0
2021-03-29 12:13:00,227.355,14.7490866422887,long,3352.850870044921,2021-03-29 12:15:00,227.326,-0.42772351262631864,,
2021-03-29 12:15:00,227.326,14.7490866422887,short,3353.42608442397,2021-03-29 12:16:00,227.287,0.5752143790490716,3352.850870044921,0.0
2021-03-29 12:16:00,227.287,14.75414821095782,long,3354.576907984425,2021-03-29 12:19:00,227.365,1.1508235604547536,,
2021-03-29 12:19:00,227.365,14.75414821095782,short,3354.1933001309403,2021-03-29 12:20:00,227.391,-0.38360785348463833,3354.576907984425,0.0
2021-03-29 12:20:00,227.391,14.75077421767326,long,3353.94253696924,2021-03-29 12:22:00,227.374,-0.25076316170038504,,
2021-03-29 12:22:00,227.374,14.75077421767326,short,3353.5000137427096,2021-03-29 12:23:00,227.404,-0.4425232265302146,3353.94253696924,0.0
2021-03-29 12:23:00,227.404,14.74688226127381,long,3352.777416511907,2021-03-29 12:24:00,227.355,-0.7225972308025139,,
2021-03-29 12:24:00,227.355,14.74688226127381,short,3351.1847532276897,2021-03-29 12:25:00,227.463,-1.592663284217632,3352.777416511907,0.0
2021-03-29 12:25:00,227.463,14.732878548281214,long,3361.365172304552,2021-03-29 12:48:00,228.154,10.180419076862355,,
2021-03-29 12:48:00,228.154,14.732878548281214,short,3360.495932470203,2021-03-29 12:49:00,228.213,-0.8692398343485548,3361.365172304552,0.0
2021-03-29 12:49:00,228.213,14.725260754077127,long,3371.966910597629,2021-03-29 13:08:00,228.992,11.470978127426028,,
2021-03-29 13:08:00,228.992,14.725260754077127,short,3369.3899899656653,2021-03-29 13:12:00,229.167,-2.5769206319636644,3371.966910597629,0.0
