timestamp,open,high,low,close,volume
2020-03-31 19:00:00,150.257,150.589,149.629,149.721,74121
2020-03-31 18:00:00,151.608,151.708,150.092,150.232,91344
2020-03-31 17:00:00,151.762,151.92,151.509,151.601,21371
2020-03-31 16:00:00,152.09,154.53,151.461,151.698,9265908
2020-03-31 15:00:00,154.52,154.95,150.94,152.025,12378625
2020-03-31 14:00:00,154.959,155.085,153.726,154.485,4179396
2020-03-31 13:00:00,153.597,155.249,153.157,154.948,4760251
2020-03-31 12:00:00,155.37,155.567,153.109,153.595,6669662
2020-03-31 11:00:00,156.96,157.834,154.526,155.364,7313633
2020-03-31 10:00:00,152.948,158.963,152.897,156.953,13119900
2020-03-31 09:00:00,153.093,154.322,152.29,152.98,7638345
2020-03-31 08:00:00,154.279,155.413,151.364,153.096,455147
2020-03-31 07:00:00,154.79,155.606,153.9,154.301,322269
2020-03-31 06:00:00,157.028,157.689,154.478,154.591,168793
2020-03-31 05:00:00,157.973,158.21,156.792,157.436,22886
2020-03-31 04:00:00,157.799,158.693,157.631,157.966,34487
2020-03-30 19:00:00,156.063,156.946,155.462,156.809,81903
2020-03-30 18:00:00,154.318,156.715,154.256,156.066,162222
2020-03-30 17:00:00,154.414,154.834,154.256,154.485,35389
2020-03-30 16:00:00,154.597,154.699,144.326,154.301,5206488
2020-03-30 15:00:00,154.24,154.93,152.955,154.591,9696933
2020-03-30 14:00:00,153.826,154.911,152.897,154.239,5098050
2020-03-30 13:00:00,154.221,154.419,153.196,153.831,5179935
2020-03-30 12:00:00,152.977,154.351,151.943,154.224,5758265
2020-03-30 11:00:00,151.719,153.666,151.576,152.961,5879814
2020-03-30 10:00:00,150.566,152.663,150.458,151.736,7428692
2020-03-30 09:00:00,146.785,151.39,144.625,150.521,8157620
2020-03-30 08:00:00,145.888,146.73,144.326,146.586,391545
2020-03-30 07:00:00,145.773,146.152,145.194,145.718,47777
2020-03-30 06:00:00,145.242,146.248,144.866,146.201,8615
2020-03-30 05:00:00,145.435,145.891,144.442,144.928,9248
2020-03-30 04:00:00,143.497,145.621,143.449,144.658,9637
2020-03-27 19:00:00,144.095,144.174,143.16,143.5,25612
2020-03-27 18:00:00,144.047,144.319,143.806,143.847,5761
2020-03-27 17:00:00,143.94,144.222,143.844,144.175,43643
2020-03-27 16:00:00,144.297,144.704,143.458,144.021,7839548
2020-03-27 15:00:00,148.464,149.422,143.902,144.281,10377379
2020-03-27 14:00:00,147.644,149.046,147.219,148.479,4287271
2020-03-27 13:00:00,146.8,148.37,146.418,147.623,4045138
2020-03-27 12:00:00,145.898,147.039,145.204,146.779,3313578
2020-03-27 11:00:00,145.213,147.714,145.146,145.911,4465965
2020-03-27 10:00:00,144.943,145.959,143.844,145.217,5797478
2020-03-27 09:00:00,145.985,146.933,143.892,144.908,7693543
2020-03-27 08:00:00,146.834,147.406,145.58,145.921,170483
2020-03-27 07:00:00,146.573,147.502,145.618,145.921,105745
2020-03-27 06:00:00,146.361,147.791,145.782,146.008,18991
2020-03-27 05:00:00,147.547,147.599,146.303,146.345,7310
2020-03-27 04:00:00,147.923,148.39,147.315,147.551,8423
2020-03-26 19:00:00,149.197,150.493,148.8,150.145,76676
2020-03-26 18:00:00,150.402,150.522,149.05,149.094,54175
2020-03-26 17:00:00,150.026,150.396,149.436,150.155,53500
2020-03-26 16:00:00,150.335,150.618,147.629,150.01,9941701
2020-03-26 15:00:00,148.126,151.129,146.95,150.55,12473474
2020-03-26 14:00:00,147.191,148.631,146.697,148.129,4428281
2020-03-26 13:00:00,148.377,148.563,146.226,147.184,4023969
2020-03-26 12:00:00,148.01,148.563,147.353,148.37,4371749
2020-03-26 11:00:00,147.692,148.539,146.312,147.937,5304007
2020-03-26 10:00:00,146.593,148.795,145.792,147.744,8114007
2020-03-26 09:00:00,142.735,147.242,141.974,146.528,6195637
2020-03-26 08:00:00,141.288,143.113,138.493,142.922,224975
2020-03-26 07:00:00,141.626,141.695,139.679,139.836,61347
2020-03-26 06:00:00,140.343,142.042,140.296,141.186,15777
2020-03-26 05:00:00,139.417,140.363,139.265,140.202,9591
2020-03-26 04:00:00,139.832,140.817,138.879,139.026,16611
2020-03-25 19:00:00,142.831,142.872,141.723,142.661,31480
2020-03-25 18:00:00,142.301,143.257,142.205,142.536,38988
2020-03-25 17:00:00,142.108,142.63,141.646,142.584,34402
2020-03-25 16:00:00,141.664,142.235,141.202,141.948,8546672
2020-03-25 15:00:00,146.506,147.743,140.759,141.62,10774159
2020-03-25 14:00:00,147.914,148.563,145.743,146.49,6728009
2020-03-25 13:00:00,144.519,148.882,144.182,147.888,8164824
2020-03-25 12:00:00,142.291,145.139,142.123,144.474,7037467
2020-03-25 11:00:00,143.14,143.315,141.444,142.295,5275646
2020-03-25 10:00:00,142.185,143.45,139.255,143.129,7221489
2020-03-25 09:00:00,143.96,145.916,142.089,142.189,8675713
2020-03-25 08:00:00,143.603,144.598,141.723,143.934,209063
2020-03-25 07:00:00,142.176,144.704,141.723,142.488,138171
2020-03-25 06:00:00,147.538,148.081,141.723,141.957,50762
2020-03-25 05:00:00,148.213,149.431,147.17,147.29,53909
2020-03-25 04:00:00,144.664,148.052,144.615,148.004,41649
2020-03-24 19:00:00,143.796,143.933,141.733,142.006,50327
2020-03-24 18:00:00,143.14,144.589,142.494,143.78,83237
2020-03-24 17:00:00,143.044,143.392,142.205,143.057,126595
2020-03-24 16:00:00,141.78,143.595,140.467,143.008,9711626
2020-03-24 15:00:00,142.021,143.257,140.306,143.057,12399719
2020-03-24 14:00:00,139.764,142.148,138.272,142.054,7678733
2020-03-24 13:00:00,140.96,142.534,139.4,139.749,6409506
2020-03-24 12:00:00,140.744,144.319,140.383,140.931,8367137
2020-03-24 11:00:00,138.752,140.846,137.867,140.736,7834079
2020-03-24 10:00:00,136.987,140.218,136.199,138.741,9149663
2020-03-24 09:00:00,137.527,139.746,136.392,137.01,7991997
2020-03-24 08:00:00,136.225,137.662,135.032,137.483,331821
2020-03-24 07:00:00,137.681,137.952,135.264,136.026,178704
