timestamp,open,high,low,close,volume
2023-07-31 19:00:00,133.1,133.2,132.92,133.04,10368
2023-07-31 18:00:00,133.13,133.16,133.1,133.1,5105
2023-07-31 17:00:00,133.04,134.167,133.03,133.16,6773
2023-07-31 16:00:00,133.135,133.38,133.04,133.05,5501225
2023-07-31 15:00:00,132.8,133.16,132.45,133.135,3148493
2023-07-31 14:00:00,132.74,132.93,132.44,132.81,1426367
2023-07-31 13:00:00,132.59,132.85,132.48,132.73,1275432
2023-07-31 12:00:00,133.09,133.26,132.5,132.599,1489114
2023-07-31 11:00:00,133.12,133.46,133.0,133.09,1748873
2023-07-31 10:00:00,132.57,133.34,132.13,133.13,2520447
2023-07-31 09:00:00,133.11,133.83,132.29,132.58,3378673
2023-07-31 08:00:00,132.99,134.01,132.54,133.12,82004
2023-07-31 07:00:00,132.95,133.25,132.5,133.1,47120
2023-07-31 06:00:00,132.63,133.0,132.58,132.94,5413
2023-07-31 05:00:00,132.98,133.06,132.5,132.64,9772
2023-07-31 04:00:00,133.96,133.96,132.72,132.99,7119
2023-07-28 19:00:00,133.16,133.4,133.12,133.34,5976
2023-07-28 18:00:00,133.18,133.38,133.09,133.12,7314
2023-07-28 17:00:00,129.87,133.2,126.431,133.197,121568
2023-07-28 16:00:00,132.98,133.07,132.81,133.05,6114880
2023-07-28 15:00:00,133.235,133.38,132.851,132.98,4113630
2023-07-28 14:00:00,132.53,133.3,132.45,133.23,2400944
2023-07-28 13:00:00,133.52,133.53,132.23,132.533,2073324
2023-07-28 12:00:00,134.005,134.03,133.46,133.52,2490247
2023-07-28 11:00:00,133.36,134.07,133.329,134.0,3728886
2023-07-28 10:00:00,132.84,133.37,132.49,133.35,3589667
2023-07-28 09:00:00,131.63,133.22,130.6,132.8,4659080
2023-07-28 08:00:00,131.035,131.73,129.87,131.6,143876
2023-07-28 07:00:00,131.0,131.44,130.8,131.39,33457
2023-07-28 06:00:00,131.25,131.3,130.9,131.0,8970
2023-07-28 05:00:00,130.94,131.3,130.66,131.25,14072
2023-07-28 04:00:00,130.1,131.47,130.02,131.04,27336
2023-07-27 19:00:00,130.24,130.33,129.91,130.1,17535
2023-07-27 18:00:00,130.26,130.33,129.92,130.11,15534
2023-07-27 17:00:00,130.18,130.305,124.626,130.26,18033
2023-07-27 16:00:00,129.87,130.42,129.87,130.2,5748660
2023-07-27 15:00:00,129.67,130.41,129.18,129.87,5369395
2023-07-27 14:00:00,131.38,131.52,129.67,129.67,3497925
2023-07-27 13:00:00,133.19,133.27,131.11,131.37,3390119
2023-07-27 12:00:00,132.15,133.31,132.11,133.2,3395912
2023-07-27 11:00:00,132.23,132.69,131.92,132.164,3171644
2023-07-27 10:00:00,133.07,133.39,131.83,132.224,5287155
2023-07-27 09:00:00,131.33,133.6,129.66,133.1,7832260
2023-07-27 08:00:00,131.02,131.57,129.66,131.37,263162
2023-07-27 07:00:00,130.96,131.41,130.92,131.2,81283
2023-07-27 06:00:00,130.85,131.19,130.85,130.99,27109
2023-07-27 05:00:00,130.77,130.97,130.75,130.89,11114
2023-07-27 04:00:00,129.7,130.91,129.7,130.76,50738
2023-07-26 19:00:00,129.63,129.84,129.57,129.749,22704
2023-07-26 18:00:00,129.86,130.0,129.6,129.64,33852
2023-07-26 17:00:00,130.13,130.17,129.75,129.85,37293
2023-07-26 16:00:00,129.69,131.2,129.37,130.0,7005987
2023-07-26 15:00:00,130.22,130.32,129.09,129.69,6068225
2023-07-26 14:00:00,129.69,130.64,129.39,130.2,4011567
2023-07-26 13:00:00,129.64,129.91,129.45,129.715,2574709
2023-07-26 12:00:00,130.25,130.33,129.46,129.64,2753423
2023-07-26 11:00:00,129.77,130.44,129.55,130.24,4115013
2023-07-26 10:00:00,130.84,131.26,129.4,129.76,8263164
2023-07-26 09:00:00,130.07,131.37,123.35,130.855,12834695
2023-07-26 08:00:00,130.27,131.195,122.79,130.1,385018
2023-07-26 07:00:00,130.24,130.48,129.7,130.29,186394
2023-07-26 06:00:00,130.63,130.7,130.05,130.27,69143
2023-07-26 05:00:00,130.95,131.08,130.58,130.65,43062
2023-07-26 04:00:00,129.35,131.24,129.35,130.89,91606
2023-07-25 19:00:00,130.64,130.85,129.71,129.86,291321
2023-07-25 18:00:00,130.29,130.85,129.8,130.64,364870
2023-07-25 17:00:00,132.48,136.013,121.88,130.21,1424999
2023-07-25 16:00:00,122.8,132.54,121.7,132.48,8371917
2023-07-25 15:00:00,123.1,123.548,122.77,122.8,4662425
2023-07-25 14:00:00,123.21,123.475,123.07,123.09,2115062
2023-07-25 13:00:00,123.06,123.69,122.91,123.22,3010087
2023-07-25 12:00:00,122.09,123.07,122.0,123.06,3083125
2023-07-25 11:00:00,121.711,122.216,121.665,122.09,3007779
2023-07-25 10:00:00,122.83,122.86,121.53,121.715,3456255
2023-07-25 09:00:00,122.46,122.89,121.56,122.83,3653113
2023-07-25 08:00:00,122.41,122.8,122.01,122.55,120075
2023-07-25 07:00:00,122.45,122.78,122.36,122.53,46121
2023-07-25 06:00:00,122.66,122.71,122.29,122.4,11827
2023-07-25 05:00:00,122.62,122.78,122.58,122.78,3817
2023-07-25 04:00:00,124.0,124.0,122.24,122.74,17964
2023-07-24 19:00:00,122.28,122.37,122.07,122.3,23185
2023-07-24 18:00:00,122.25,122.35,122.1,122.25,19825
2023-07-24 17:00:00,122.14,126.188,121.88,122.29,920017
2023-07-24 16:00:00,121.91,122.16,120.17,122.135,4481982
2023-07-24 15:00:00,121.85,121.995,121.57,121.9,3355731
2023-07-24 14:00:00,122.13,122.2,121.58,121.85,1724309
2023-07-24 13:00:00,122.015,122.33,121.81,122.12,1565254
2023-07-24 12:00:00,122.295,122.45,121.91,122.0,1945029
2023-07-24 11:00:00,122.83,122.84,121.9,122.29,2062019
2023-07-24 10:00:00,122.075,123.05,121.46,122.83,4047853
2023-07-24 09:00:00,121.55,123.35,120.31,122.08,3921482
2023-07-24 08:00:00,120.89,121.6,120.31,121.55,118782
2023-07-24 07:00:00,120.88,121.4,120.82,121.3,30053
2023-07-24 06:00:00,121.03,121.15,120.89,120.94,2666
2023-07-24 05:00:00,120.88,121.1,120.74,121.07,1531
2023-07-24 04:00:00,120.7,121.0,120.25,120.88,7458
2023-07-21 19:00:00,120.33,120.56,120.3,120.5,8952
2023-07-21 18:00:00,120.36,120.39,120.3,120.3,195171
