timestamp,open,high,low,close,volume
2022-12-30 19:00:00,129.103,129.16,129.078,129.087,34380
2022-12-30 18:00:00,129.063,129.17,129.049,129.127,29132
2022-12-30 17:00:00,129.113,129.17,129.019,129.066,66762
2022-12-30 16:00:00,129.024,129.17,128.89,129.107,10339290
2022-12-30 15:00:00,127.405,129.071,127.375,129.027,14810290
2022-12-30 14:00:00,127.504,127.527,127.092,127.408,5421700
2022-12-30 13:00:00,128.08,128.093,127.142,127.503,5848130
2022-12-30 12:00:00,128.115,128.207,127.753,128.079,4644317
2022-12-30 11:00:00,127.954,128.177,127.201,128.119,7707254
2022-12-30 10:00:00,127.008,128.376,126.556,127.962,10749081
2022-12-30 09:00:00,127.315,127.82,126.605,127.011,7794484
2022-12-30 08:00:00,127.979,128.843,126.963,127.319,304956
2022-12-30 07:00:00,128.289,128.346,127.519,127.597,44393
2022-12-30 06:00:00,128.289,128.316,128.204,128.273,5826
2022-12-30 05:00:00,128.219,128.306,127.966,128.263,15218
2022-12-30 04:00:00,128.12,128.316,127.867,128.223,27873
2022-12-29 19:00:00,128.467,128.485,128.324,128.372,36245
2022-12-29 18:00:00,128.636,128.644,128.423,128.511,31482
2022-12-29 17:00:00,128.616,128.684,128.532,128.64,58435
2022-12-29 16:00:00,128.726,128.783,128.562,128.64,6561289
2022-12-29 15:00:00,128.88,129.339,128.671,128.719,8784845
2022-12-29 14:00:00,129.143,129.359,128.84,128.893,5250214
2022-12-29 13:00:00,128.959,129.195,128.438,129.152,5631033
2022-12-29 12:00:00,129.222,129.488,128.622,128.958,6761896
2022-12-29 11:00:00,129.073,129.599,128.552,129.217,9299491
2022-12-29 10:00:00,127.867,129.101,127.311,129.071,12268057
2022-12-29 09:00:00,127.107,128.892,126.854,127.875,12405947
2022-12-29 08:00:00,126.362,127.253,125.265,127.14,637827
2022-12-29 07:00:00,126.332,126.737,126.198,126.435,134269
2022-12-29 06:00:00,126.064,126.409,126.059,126.385,42579
2022-12-29 05:00:00,125.975,126.061,125.841,126.038,21657
2022-12-29 04:00:00,125.955,126.042,125.652,125.978,33159
2022-12-28 19:00:00,125.398,125.466,125.295,125.462,47281
2022-12-28 18:00:00,125.279,125.426,125.275,125.402,48626
2022-12-28 17:00:00,125.359,125.421,125.175,125.243,211936
2022-12-28 16:00:00,125.19,125.461,125.136,125.402,5963814
2022-12-28 15:00:00,125.965,125.982,125.007,125.194,13649271
2022-12-28 14:00:00,126.223,126.638,125.94,125.978,6146109
2022-12-28 13:00:00,126.769,127.522,125.97,126.222,7394322
2022-12-28 12:00:00,125.751,126.871,125.543,126.768,9058373
2022-12-28 11:00:00,127.196,127.353,125.592,125.764,14237942
2022-12-28 10:00:00,129.088,129.627,127.181,127.19,10181053
2022-12-28 09:00:00,128.954,130.141,128.244,129.107,8077116
2022-12-28 08:00:00,129.262,129.548,128.651,128.988,165017
2022-12-28 07:00:00,129.212,129.597,129.068,129.365,25086
2022-12-28 06:00:00,129.083,129.359,128.919,129.216,16162
2022-12-28 05:00:00,129.004,129.121,128.84,129.117,25957
2022-12-28 04:00:00,129.629,129.637,128.631,128.958,27034
2022-12-27 19:00:00,129.113,129.22,128.612,128.62,32693
2022-12-27 18:00:00,129.113,129.26,129.009,129.087,32184
2022-12-27 17:00:00,129.073,129.2,128.999,129.077,72080
2022-12-27 16:00:00,129.163,129.27,129.088,129.137,6033021
2022-12-27 15:00:00,129.297,129.707,129.049,129.166,8288514
2022-12-27 14:00:00,128.795,129.429,128.761,129.304,4763678
2022-12-27 13:00:00,129.247,129.488,128.731,128.794,5187806
2022-12-27 12:00:00,129.059,129.647,128.79,129.246,5464584
