timestamp,open,high,low,close,volume
2018-04-30 19:55:00,55.627,55.704,55.619,55.695,1400
2018-04-30 19:40:00,55.64,55.65,55.632,55.64,504
2018-04-30 19:35:00,55.64,55.65,55.632,55.64,400
2018-04-30 19:30:00,55.64,55.65,55.632,55.64,696
2018-04-30 19:25:00,55.625,55.65,55.617,55.64,1200
2018-04-30 19:20:00,55.622,55.633,55.614,55.623,400
2018-04-30 19:15:00,55.57,55.581,55.563,55.571,1000
2018-04-30 19:05:00,55.578,55.588,55.57,55.578,400
2018-04-30 19:00:00,55.578,55.588,55.57,55.578,400
2018-04-30 18:55:00,55.578,55.588,55.57,55.578,400
2018-04-30 18:50:00,55.64,55.65,55.563,55.571,7228
2018-04-30 18:25:00,55.647,55.657,55.639,55.648,400
2018-04-30 18:10:00,55.664,55.675,55.639,55.648,1724
2018-04-30 18:05:00,55.689,55.699,55.681,55.69,400
2018-04-30 18:00:00,55.689,55.704,55.681,55.695,1240
2018-04-30 17:50:00,55.689,55.699,55.681,55.69,2020
2018-04-30 17:45:00,55.689,55.699,55.681,55.69,800
2018-04-30 17:40:00,55.687,55.699,55.679,55.69,3968
2018-04-30 17:35:00,55.689,55.699,55.681,55.69,400
2018-04-30 17:25:00,55.714,55.724,55.706,55.715,400
2018-04-30 17:15:00,55.664,55.675,55.657,55.665,400
2018-04-30 17:10:00,55.664,55.699,55.632,55.64,3936
2018-04-30 17:05:00,55.642,55.652,55.634,55.643,400
2018-04-30 17:00:00,55.647,55.66,55.639,55.648,7820
2018-04-30 16:45:00,55.689,55.699,55.644,55.653,6288
2018-04-30 16:40:00,55.659,55.67,55.652,55.66,3356
2018-04-30 16:35:00,55.684,55.694,55.653,55.662,6184
2018-04-30 16:20:00,55.677,55.699,55.669,55.69,2000
2018-04-30 16:15:00,55.664,55.675,55.657,55.665,12944
2018-04-30 16:05:00,55.645,55.656,55.637,55.646,1612
2018-04-30 16:00:00,55.664,55.675,55.657,55.665,3243120
2018-04-30 15:55:00,55.677,55.813,55.657,55.682,956856
2018-04-30 15:50:00,55.828,55.84,55.639,55.673,397324
2018-04-30 15:45:00,55.766,55.89,55.756,55.838,232944
2018-04-30 15:40:00,55.862,55.878,55.756,55.774,252188
2018-04-30 15:35:00,55.835,55.863,55.738,55.852,266796
2018-04-30 15:30:00,55.674,55.878,55.639,55.836,380312
2018-04-30 15:25:00,55.61,55.727,55.579,55.682,175196
2018-04-30 15:20:00,55.766,55.781,55.572,55.606,198268
2018-04-30 15:15:00,55.776,55.86,55.709,55.752,189064
2018-04-30 15:10:00,55.689,55.821,55.666,55.774,243088
2018-04-30 15:05:00,55.57,55.704,55.528,55.685,196628
2018-04-30 15:00:00,55.526,55.6,55.501,55.551,147428
2018-04-30 14:55:00,55.573,55.63,55.525,55.534,243712
2018-04-30 14:50:00,55.552,55.625,55.518,55.578,174992
2018-04-30 14:45:00,55.598,55.615,55.482,55.556,129048
2018-04-30 14:40:00,55.541,55.628,55.508,55.598,170932
2018-04-30 14:35:00,55.575,55.631,55.511,55.543,232428
2018-04-30 14:30:00,55.694,55.704,55.553,55.597,421532
2018-04-30 14:25:00,55.736,55.786,55.657,55.707,148344
2018-04-30 14:20:00,55.598,55.806,55.582,55.749,195756
2018-04-30 14:15:00,55.563,55.719,55.555,55.616,218948
2018-04-30 14:10:00,55.649,55.66,55.493,55.576,304280
2018-04-30 14:05:00,55.724,55.808,55.585,55.648,180296
2018-04-30 14:00:00,55.907,55.917,55.714,55.744,164700
2018-04-30 13:55:00,55.81,55.922,55.741,55.905,113712
2018-04-30 13:50:00,55.929,55.949,55.761,55.796,108592
2018-04-30 13:45:00,55.959,55.977,55.906,55.928,101172
2018-04-30 13:40:00,55.875,56.006,55.867,55.945,219764
2018-04-30 13:35:00,55.777,55.942,55.746,55.88,155224
2018-04-30 13:30:00,55.746,55.821,55.691,55.791,166108
2018-04-30 13:25:00,55.689,55.757,55.642,55.736,180368
2018-04-30 13:20:00,55.741,55.836,55.657,55.69,233428
2018-04-30 13:15:00,55.706,55.848,55.676,55.769,143224
2018-04-30 13:10:00,55.788,55.808,55.607,55.712,202748
2018-04-30 13:05:00,55.791,55.848,55.763,55.785,96780
2018-04-30 13:00:00,55.828,55.889,55.767,55.776,155220
2018-04-30 12:55:00,55.697,55.823,55.644,55.814,168364
2018-04-30 12:50:00,55.812,55.822,55.61,55.697,184344
2018-04-30 12:45:00,55.956,55.973,55.78,55.805,192492
2018-04-30 12:40:00,55.929,56.006,55.892,55.965,191116
2018-04-30 12:35:00,55.835,55.944,55.79,55.93,203740
2018-04-30 12:30:00,55.84,55.868,55.758,55.845,132528
2018-04-30 12:25:00,55.69,55.865,55.644,55.843,315968
2018-04-30 12:20:00,55.622,55.727,55.587,55.697,278140
2018-04-30 12:15:00,55.657,55.675,55.464,55.619,300064
2018-04-30 12:10:00,55.672,55.717,55.54,55.635,319128
2018-04-30 12:05:00,55.751,55.766,55.6,55.673,422324
2018-04-30 12:00:00,55.813,55.91,55.671,55.739,311820
2018-04-30 11:55:00,55.731,55.858,55.669,55.814,499408
2018-04-30 11:50:00,55.847,55.967,55.72,55.729,454536
2018-04-30 11:45:00,56.11,56.171,55.828,55.838,338256
2018-04-30 11:40:00,56.08,56.194,56.058,56.124,223160
2018-04-30 11:35:00,56.234,56.244,56.048,56.076,275440
2018-04-30 11:30:00,56.241,56.281,56.176,56.242,142760
2018-04-30 11:25:00,56.162,56.3,56.15,56.254,148932
2018-04-30 11:20:00,56.171,56.249,56.129,56.176,200684
2018-04-30 11:15:00,56.493,56.519,56.147,56.17,242324
2018-04-30 11:10:00,56.444,56.514,56.399,56.479,159208
2018-04-30 11:05:00,56.461,56.472,56.357,56.437,95848
2018-04-30 11:00:00,56.394,56.489,56.327,56.446,169480
2018-04-30 10:55:00,56.345,56.412,56.241,56.384,126764
2018-04-30 10:50:00,56.482,56.539,56.243,56.366,360120
2018-04-30 10:45:00,56.442,56.516,56.352,56.482,251156
2018-04-30 10:40:00,56.512,56.625,56.392,56.442,191836
2018-04-30 10:35:00,56.597,56.615,56.379,56.507,297756
2018-04-30 10:30:00,56.326,56.69,56.267,56.598,690272
2018-04-30 10:25:00,56.053,56.343,55.965,56.328,477468
2018-04-30 10:20:00,56.281,56.323,56.028,56.069,334412
2018-04-30 10:15:00,56.361,56.385,56.149,56.284,267216
2018-04-30 10:10:00,56.325,56.465,56.26,56.348,324488
2018-04-30 10:05:00,56.333,56.417,56.248,56.304,324960
2018-04-30 10:00:00,56.102,56.417,56.095,56.343,402188
2018-04-30 09:55:00,56.258,56.365,56.082,56.111,324264
2018-04-30 09:50:00,56.085,56.345,56.06,56.256,452060
2018-04-30 09:45:00,56.058,56.288,55.996,56.086,407116
2018-04-30 09:40:00,55.964,56.213,55.931,56.038,469652
2018-04-30 09:35:00,55.882,56.038,55.587,55.931,595256
2018-04-30 09:30:00,56.182,56.219,55.76,55.853,875852
2018-04-30 09:25:00,56.206,56.232,56.065,56.13,14348
2018-04-30 09:20:00,56.206,56.217,56.199,56.207,800
2018-04-30 09:15:00,56.221,56.293,56.196,56.284,5700
2018-04-30 09:10:00,56.246,56.274,56.238,56.264,3460
2018-04-30 09:05:00,56.369,56.379,56.3,56.359,7172
2018-04-30 09:00:00,56.367,56.38,56.33,56.341,2400
2018-04-30 08:55:00,56.404,56.425,56.396,56.415,4000
2018-04-30 08:45:00,56.315,56.368,56.307,56.358,1100
2018-04-30 08:40:00,56.377,56.388,56.298,56.306,3400
2018-04-30 08:35:00,56.469,56.492,56.345,56.383,9068
2018-04-30 08:30:00,56.456,56.504,56.436,56.462,13984
2018-04-30 08:25:00,56.583,56.593,56.498,56.507,1600
2018-04-30 08:20:00,56.481,56.529,56.436,56.519,18856
2018-04-30 08:15:00,56.432,56.492,56.424,56.482,6776
2018-04-30 08:10:00,56.38,56.442,56.372,56.432,11964
2018-04-30 08:05:00,56.362,56.393,56.354,56.38,11308
2018-04-30 08:00:00,56.318,56.417,56.206,56.383,10500
2018-04-30 07:50:00,56.283,56.378,56.275,56.368,1348
2018-04-30 07:45:00,56.3,56.318,56.293,56.309,1200
2018-04-30 07:35:00,56.315,56.442,56.307,56.358,9584
2018-04-30 07:25:00,56.271,56.281,56.263,56.272,400
2018-04-30 07:10:00,56.407,56.417,56.399,56.408,760
2018-04-30 07:05:00,56.407,56.417,56.399,56.408,1200
2018-04-30 07:00:00,56.308,56.417,56.3,56.408,5080
2018-04-30 04:05:00,56.432,56.442,56.424,56.432,400
2018-04-30 04:00:00,56.06,56.071,56.053,56.061,1200
2018-04-27 19:55:00,56.078,56.108,56.065,56.098,7504
2018-04-27 19:50:00,56.073,56.083,56.065,56.073,400
2018-04-27 19:45:00,56.095,56.105,56.087,56.096,500
2018-04-27 19:30:00,56.097,56.108,56.09,56.098,4012
2018-04-27 19:25:00,56.06,56.071,56.053,56.061,400
2018-04-27 19:05:00,56.105,56.115,56.053,56.061,800
2018-04-27 19:00:00,56.105,56.115,56.097,56.106,2000
2018-04-27 18:50:00,56.065,56.076,56.053,56.061,4740
2018-04-27 18:10:00,56.105,56.115,56.077,56.086,1112
2018-04-27 17:55:00,56.107,56.118,56.053,56.061,8400
2018-04-27 17:50:00,56.107,56.118,56.1,56.108,2000
2018-04-27 17:45:00,56.107,56.118,56.1,56.108,400
2018-04-27 17:15:00,56.11,56.12,55.946,56.019,5452
2018-04-27 16:45:00,56.085,56.095,56.077,56.086,792
2018-04-27 16:40:00,56.085,56.095,56.077,56.086,800
2018-04-27 16:35:00,56.085,56.095,56.077,56.086,400
2018-04-27 16:30:00,56.038,56.048,56.03,56.039,3600
2018-04-27 16:20:00,56.038,56.048,56.03,56.039,3548
2018-04-27 16:15:00,56.048,56.058,56.03,56.039,1400
2018-04-27 16:10:00,56.085,56.095,56.077,56.086,996
2018-04-27 16:05:00,56.06,56.113,56.053,56.103,1812
2018-04-27 16:00:00,56.018,56.12,56.01,56.111,1329376
2018-04-27 15:55:00,56.003,56.095,55.975,56.022,818232
2018-04-27 15:50:00,56.1,56.13,55.931,56.004,582068
2018-04-27 15:45:00,55.996,56.135,55.988,56.101,553856
2018-04-27 15:40:00,56.075,56.086,55.966,55.999,334212
2018-04-27 15:35:00,56.105,56.118,56.03,56.078,297192
2018-04-27 15:30:00,55.942,56.173,55.924,56.111,380504
2018-04-27 15:25:00,56.006,56.039,55.879,55.942,387320
2018-04-27 15:20:00,56.023,56.048,55.956,56.007,217508
2018-04-27 15:15:00,56.055,56.084,55.986,56.022,151324
2018-04-27 15:10:00,56.063,56.13,56.013,56.051,173760
2018-04-27 15:05:00,56.17,56.199,56.033,56.069,226072
2018-04-27 15:00:00,56.095,56.194,56.005,56.185,210336
2018-04-27 14:55:00,56.116,56.135,56.03,56.108,132148
2018-04-27 14:50:00,56.157,56.18,56.015,56.103,221176
2018-04-27 14:45:00,56.196,56.276,56.129,56.16,213956
